customer_id,age,balance,job_type,marital_status,education_level,contact_type,num_transactions,avg_transaction_value,churn
478,67,7326,student,divorced,secondary,sms,28,69.27,0
479,59,5262,entrepreneur,divorced,primary,phone,3,493.98,0
480,47,16690,entrepreneur,married,secondary,sms,39,248.92,0
481,36,1419,white_collar,married,primary,email,8,126.72,1
482,34,1241,student,divorced,secondary,sms,15,387.14,0
483,36,4727,blue_collar,married,tertiary,email,27,139.5,0
484,45,14601,student,married,primary,phone,49,366.34,0
485,43,2790,entrepreneur,single,primary,phone,36,420.27,1
486,54,7423,blue_collar,divorced,primary,phone,16,394.29,0
487,43,3355,student,single,secondary,sms,26,144.28,1
488,40,5313,student,single,primary,email,45,206.79,0
489,26,4208,student,divorced,secondary,email,44,212.49,0
490,29,19504,student,single,primary,phone,4,250.72,1
491,18,18341,white_collar,married,secondary,phone,12,92.01,0
492,18,19273,student,single,primary,email,17,231.71,0
493,64,9902,entrepreneur,divorced,tertiary,sms,41,260.28,0
494,51,11513,entrepreneur,married,tertiary,phone,44,270.54,0
495,49,15095,white_collar,married,primary,sms,26,411.75,0
496,65,12683,blue_collar,married,secondary,phone,31,263.49,0
497,42,5121,blue_collar,married,secondary,phone,15,123.08,0
498,57,18871,entrepreneur,single,secondary,sms,34,334.93,0
499,62,6682,entrepreneur,single,tertiary,sms,29,400.68,0
500,18,13555,white_collar,married,tertiary,sms,9,166.49,0
501,33,13217,blue_collar,divorced,tertiary,sms,14,326.2,0
502,56,19050,blue_collar,married,secondary,email,36,82.0,0
503,22,17459,student,single,secondary,email,4,177.54,1
504,39,1362,student,married,secondary,phone,38,455.52,0
505,46,7482,student,single,primary,phone,37,456.54,0
506,20,3427,white_collar,married,primary,phone,24,291.91,0
507,29,18743,entrepreneur,divorced,primary,email,17,354.15,0
508,43,10120,white_collar,married,tertiary,sms,13,428.47,0
509,33,17741,blue_collar,divorced,tertiary,phone,20,479.69,0
510,68,16948,entrepreneur,divorced,secondary,email,17,250.04,0
511,54,14162,student,married,primary,phone,27,285.17,0
512,39,19778,white_collar,divorced,secondary,email,33,213.66,0
513,46,6874,white_collar,divorced,primary,sms,21,45.27,0
514,31,15260,student,single,primary,email,17,217.17,0
515,45,1330,white_collar,single,secondary,sms,22,397.41,1
516,22,9176,student,divorced,secondary,phone,25,404.39,0
517,64,3905,blue_collar,married,primary,sms,3,447.26,1
518,66,14815,entrepreneur,divorced,primary,email,27,35.22,0
519,47,5850,blue_collar,married,tertiary,phone,27,268.31,0
520,63,15727,blue_collar,single,secondary,phone,46,62.64,0
521,69,13332,student,married,secondary,email,12,108.36,0
522,22,3235,white_collar,divorced,secondary,sms,15,451.11,0
523,29,7053,blue_collar,divorced,secondary,email,38,253.43,0
524,33,1646,blue_collar,divorced,primary,sms,20,381.69,0
525,43,15557,blue_collar,divorced,tertiary,sms,22,41.55,0
526,43,17578,white_collar,divorced,secondary,phone,2,214.24,0
527,65,2511,white_collar,married,primary,sms,4,340.38,1
528,38,19101,student,divorced,primary,phone,45,75.37,0
529,56,14213,blue_collar,single,primary,email,13,169.65,0
530,53,4245,entrepreneur,divorced,primary,email,32,41.63,0
531,50,2875,white_collar,married,primary,phone,22,329.16,0
532,47,13293,student,divorced,secondary,phone,25,485.74,0
533,54,12951,blue_collar,divorced,secondary,sms,27,415.25,0
534,40,13170,entrepreneur,married,tertiary,phone,17,487.57,0
535,27,19639,white_collar,divorced,secondary,email,6,424.35,0
536,22,4070,entrepreneur,married,primary,phone,43,429.05,0
537,53,14219,white_collar,divorced,tertiary,phone,16,292.82,0
538,51,4431,student,single,primary,phone,8,263.94,1
539,69,10395,entrepreneur,divorced,primary,sms,33,209.06,0
540,48,2042,blue_collar,married,secondary,phone,10,410.87,0
541,27,16675,blue_collar,single,primary,sms,34,99.21,0
542,36,13504,white_collar,married,secondary,sms,19,37.55,0
543,49,961,blue_collar,divorced,primary,phone,14,474.47,0
544,18,9375,entrepreneur,single,tertiary,sms,3,11.85,1
545,22,17133,student,married,primary,phone,41,488.65,0
546,62,4234,white_collar,single,secondary,email,23,367.14,1
547,21,11903,entrepreneur,single,primary,email,40,170.96,0
548,33,15508,white_collar,married,secondary,sms,11,351.93,0
549,41,17520,student,single,secondary,email,47,410.76,0
550,33,16451,white_collar,married,tertiary,phone,6,130.23,0
551,19,4231,blue_collar,single,secondary,sms,34,387.74,1
552,66,18632,blue_collar,single,tertiary,phone,1,404.14,1
553,45,12157,white_collar,single,tertiary,sms,35,132.18,0
554,49,11449,student,divorced,primary,sms,25,30.54,0
555,44,11586,student,divorced,tertiary,sms,29,110.02,0
556,37,5557,blue_collar,married,secondary,sms,23,108.32,0
557,41,6179,student,single,secondary,email,18,41.97,0
558,29,12553,white_collar,married,tertiary,email,14,365.74,0
559,67,18914,entrepreneur,divorced,primary,email,17,196.19,0
560,52,18363,white_collar,divorced,tertiary,sms,2,443.35,0
561,50,12258,blue_collar,divorced,tertiary,email,31,133.56,0
562,50,15835,blue_collar,divorced,secondary,sms,19,232.08,0
563,68,15930,blue_collar,married,primary,email,32,323.12,0
564,60,15225,student,single,primary,sms,28,439.96,0
565,54,12005,white_collar,married,primary,email,41,267.06,0
566,29,12398,entrepreneur,single,primary,email,8,193.03,1
567,20,2111,white_collar,divorced,secondary,email,42,434.84,0
568,18,3473,entrepreneur,single,primary,sms,41,162.02,1
569,50,10435,white_collar,divorced,primary,sms,40,48.92,0
570,57,10792,blue_collar,married,primary,email,39,228.07,0
571,27,14627,entrepreneur,single,secondary,sms,22,394.7,0
572,60,12873,white_collar,married,secondary,phone,24,25.08,0
573,61,1389,student,divorced,primary,email,38,297.08,0
574,46,1547,student,married,secondary,email,2,301.29,1
575,30,19683,white_collar,divorced,tertiary,phone,41,464.99,0
576,29,19667,blue_collar,divorced,primary,sms,41,150.37,0
577,48,14239,entrepreneur,divorced,secondary,sms,19,146.63,0
578,63,13857,white_collar,married,primary,sms,41,225.84,0
579,19,5562,student,married,primary,email,2,184.89,0
580,68,19700,entrepreneur,single,secondary,email,28,370.81,0
581,67,19620,student,single,tertiary,email,32,324.46,0
582,52,19802,student,married,primary,email,19,381.87,0
583,40,19266,white_collar,married,tertiary,email,16,411.82,0
584,34,7757,student,married,secondary,sms,30,462.26,0
585,43,5020,entrepreneur,married,primary,phone,22,221.16,0
586,25,10445,blue_collar,divorced,secondary,sms,14,492.5,0
587,46,8517,white_collar,divorced,secondary,sms,1,115.67,0
588,43,17260,entrepreneur,divorced,secondary,email,45,360.04,0
589,27,5308,white_collar,married,secondary,phone,2,271.66,0
590,43,787,student,divorced,primary,phone,22,410.28,0
591,51,17013,student,divorced,tertiary,sms,46,243.62,0
592,68,13323,entrepreneur,single,tertiary,phone,33,394.13,0
593,58,8180,entrepreneur,single,primary,sms,15,465.78,0
594,24,18637,blue_collar,divorced,primary,sms,41,368.82,0
595,21,9586,entrepreneur,divorced,tertiary,sms,22,390.29,0
596,67,6194,entrepreneur,divorced,tertiary,sms,40,42.92,0
597,62,7792,white_collar,married,primary,email,39,110.43,0
598,28,11188,student,single,secondary,phone,41,487.41,0
599,46,3203,entrepreneur,single,primary,email,41,349.66,1
600,53,2540,blue_collar,single,tertiary,email,11,285.11,1
601,42,7224,entrepreneur,divorced,secondary,email,4,189.82,0
602,38,17328,student,married,tertiary,sms,7,31.75,0
603,53,14131,entrepreneur,single,secondary,sms,21,190.88,0
604,27,14636,white_collar,single,tertiary,email,7,254.47,1
605,54,546,student,married,secondary,email,4,113.62,1
606,26,4015,entrepreneur,divorced,primary,phone,12,94.84,0
607,41,15887,white_collar,divorced,primary,email,27,259.12,0
608,52,19593,student,single,secondary,sms,17,297.09,0
609,66,17718,entrepreneur,single,secondary,email,20,127.56,0
610,52,6687,white_collar,married,primary,phone,31,297.82,0
611,65,326,blue_collar,single,primary,phone,26,451.17,1
612,53,11251,white_collar,married,secondary,email,31,241.85,0
613,35,5658,blue_collar,single,secondary,phone,35,430.12,0
614,66,12071,entrepreneur,single,primary,phone,9,464.36,1
615,56,286,white_collar,single,tertiary,sms,5,55.27,1
616,49,14780,blue_collar,divorced,primary,phone,48,56.95,0
617,41,14659,student,married,secondary,phone,8,243.26,0
618,40,11169,white_collar,married,secondary,email,21,298.17,0
619,49,2635,entrepreneur,divorced,tertiary,sms,16,218.68,0
620,54,2032,student,divorced,primary,phone,16,169.96,0
621,29,2132,blue_collar,divorced,secondary,email,18,324.09,0
622,66,1352,white_collar,married,primary,email,47,11.02,0
623,30,5609,white_collar,single,secondary,email,28,484.36,0
624,40,5174,entrepreneur,divorced,tertiary,email,18,123.72,0
625,42,14000,student,divorced,primary,email,14,459.38,0
626,52,14623,white_collar,divorced,primary,email,48,63.42,0
627,58,1981,white_collar,single,tertiary,phone,37,126.66,1
628,47,369,student,single,secondary,sms,40,125.09,1
629,34,1730,white_collar,divorced,secondary,sms,16,498.11,0
630,66,18058,student,single,primary,email,21,12.25,0
631,37,13483,student,divorced,tertiary,email,1,323.42,0
632,65,16252,student,single,primary,sms,11,436.15,0
633,42,11184,entrepreneur,married,primary,phone,11,339.41,0
634,39,1795,student,married,secondary,email,2,187.74,1
635,30,19742,student,single,secondary,sms,32,479.57,0
636,36,14921,blue_collar,married,secondary,sms,19,447.83,0
637,66,3362,blue_collar,married,secondary,email,5,222.64,1
638,53,1545,entrepreneur,married,secondary,sms,3,290.93,1
639,29,16536,student,divorced,tertiary,phone,28,484.08,0
640,58,10049,blue_collar,single,primary,sms,26,491.45,0
641,36,18150,blue_collar,single,tertiary,email,23,230.41,0
642,29,7001,white_collar,single,primary,email,30,425.2,0
643,26,19269,student,married,secondary,sms,8,157.97,0
644,24,819,blue_collar,divorced,tertiary,sms,36,192.19,0
645,45,8697,entrepreneur,single,primary,email,29,90.76,0
646,31,6955,white_collar,married,secondary,phone,13,112.5,0
647,48,18778,white_collar,divorced,secondary,sms,25,331.87,0
648,69,8363,student,divorced,tertiary,phone,22,260.28,0
649,36,14620,student,single,tertiary,phone,46,123.25,0
650,64,11974,white_collar,single,tertiary,email,33,207.43,0
651,33,14179,entrepreneur,married,secondary,email,37,192.86,0
652,22,17182,student,single,primary,email,7,493.81,1
653,52,7343,student,married,primary,phone,23,428.25,0
654,29,9118,white_collar,divorced,tertiary,email,6,200.1,0
655,42,16832,white_collar,divorced,primary,email,15,457.82,0
656,69,12200,student,divorced,secondary,phone,15,177.89,0
657,38,16791,blue_collar,divorced,primary,phone,40,337.27,0
658,53,19900,student,single,secondary,phone,34,483.66,0
659,40,4920,blue_collar,single,tertiary,phone,14,201.24,1
660,33,11101,white_collar,married,primary,sms,29,343.14,0
661,56,14007,blue_collar,married,secondary,email,16,155.0,0
662,62,11769,entrepreneur,married,tertiary,sms,29,140.49,0
663,59,16016,white_collar,married,tertiary,phone,23,291.34,0
664,56,10978,student,married,tertiary,phone,10,489.84,0
665,31,3085,student,divorced,tertiary,phone,47,232.04,0
666,48,8212,white_collar,divorced,primary,phone,4,469.44,0
667,22,8567,white_collar,divorced,secondary,phone,12,458.04,0
668,52,19031,entrepreneur,married,primary,email,42,134.34,0
669,40,436,white_collar,divorced,secondary,sms,34,206.89,0
670,46,10265,student,divorced,tertiary,sms,4,325.22,0
671,60,19463,entrepreneur,divorced,primary,email,20,263.84,0
672,28,12868,student,divorced,tertiary,email,28,57.02,0
673,35,4068,blue_collar,single,secondary,email,28,496.91,1
674,64,1010,white_collar,married,tertiary,sms,6,378.8,1
675,29,18480,blue_collar,married,primary,sms,14,224.47,0
676,26,15732,student,single,primary,phone,35,312.9,0
677,27,16379,blue_collar,divorced,secondary,sms,47,52.91,0
678,61,3229,blue_collar,divorced,secondary,sms,1,252.7,1
679,34,5547,student,divorced,primary,email,19,466.11,0
680,55,6229,student,married,primary,sms,1,449.33,0
681,24,5950,white_collar,married,primary,phone,13,175.32,0
682,63,7546,blue_collar,married,primary,sms,8,270.37,0
683,30,12049,entrepreneur,married,secondary,email,18,351.72,0
684,57,8619,entrepreneur,married,primary,email,35,176.6,0
685,59,414,student,single,secondary,phone,23,41.79,1
686,26,11837,student,married,primary,phone,26,257.67,0
687,67,1234,blue_collar,divorced,primary,sms,41,304.8,0
688,44,11038,student,married,tertiary,phone,38,12.86,0
689,19,15688,entrepreneur,single,tertiary,phone,20,56.83,0
690,22,8447,white_collar,divorced,primary,email,2,111.57,0
691,46,5692,white_collar,single,secondary,email,26,180.55,0
692,54,18208,blue_collar,divorced,primary,sms,36,275.12,0
693,55,19827,white_collar,married,tertiary,sms,25,153.98,0
694,36,17370,student,single,primary,sms,30,145.33,0
695,25,11097,student,divorced,tertiary,sms,18,435.98,0
696,65,821,student,married,primary,email,7,81.07,1
697,62,9204,student,divorced,primary,sms,27,252.78,0
698,18,19841,blue_collar,single,secondary,sms,11,476.88,0
699,39,970,white_collar,single,tertiary,phone,37,316.26,1
700,69,6851,entrepreneur,single,tertiary,sms,8,361.43,1
701,34,16981,white_collar,single,tertiary,phone,11,221.31,0
702,24,1856,student,married,secondary,email,24,19.77,0
703,42,1217,entrepreneur,divorced,primary,sms,30,326.6,0
704,62,11701,blue_collar,married,secondary,phone,30,319.64,0
705,21,2928,student,single,primary,sms,15,64.11,1
706,53,15096,student,divorced,secondary,phone,35,236.46,0
707,23,18131,entrepreneur,single,secondary,sms,39,458.51,0
708,48,13978,blue_collar,married,tertiary,email,24,110.49,0
709,36,7092,entrepreneur,married,secondary,email,8,235.94,0
710,61,13878,blue_collar,married,primary,phone,43,235.94,0
711,56,6871,student,divorced,secondary,phone,42,407.27,0
712,44,16626,white_collar,divorced,secondary,email,20,414.04,0
713,27,19245,student,single,primary,sms,41,382.04,0
714,43,3535,white_collar,divorced,tertiary,phone,47,189.07,0
715,36,6722,white_collar,divorced,primary,email,26,45.3,0
716,56,12952,blue_collar,married,primary,phone,24,181.25,0
717,20,14906,entrepreneur,single,primary,email,22,343.1,0
718,62,10723,blue_collar,married,secondary,email,5,354.35,0
719,30,1948,student,single,secondary,phone,15,482.85,1
720,67,2796,entrepreneur,single,primary,phone,36,232.28,1
721,45,1817,white_collar,divorced,primary,email,37,319.89,0
722,37,19556,white_collar,married,tertiary,sms,29,274.2,0
723,45,9359,student,divorced,secondary,email,15,83.8,0
724,25,2886,entrepreneur,divorced,secondary,sms,27,235.99,0
725,58,14254,student,divorced,secondary,sms,49,276.97,0
726,56,13509,student,single,secondary,sms,8,475.87,1
727,18,3891,blue_collar,married,primary,phone,29,189.6,0
728,20,3971,student,married,primary,email,19,490.25,0
729,30,1906,entrepreneur,divorced,tertiary,email,31,275.73,0
730,45,17988,student,single,secondary,sms,9,128.81,1
731,66,19792,entrepreneur,married,secondary,sms,10,103.92,0
732,42,13404,white_collar,married,primary,sms,37,79.43,0
733,50,18174,student,divorced,tertiary,email,10,231.94,0
734,55,15649,entrepreneur,single,primary,sms,33,20.74,0
735,23,3403,white_collar,divorced,secondary,email,25,228.07,0
736,61,19597,entrepreneur,married,secondary,email,4,494.32,0
737,62,16161,white_collar,single,tertiary,phone,5,338.35,1
738,49,15298,blue_collar,divorced,primary,sms,23,382.3,0
739,62,17988,student,married,secondary,sms,39,68.31,0
740,64,10755,student,divorced,secondary,sms,5,241.82,0
741,38,9024,white_collar,divorced,tertiary,phone,8,150.25,0
742,33,10040,blue_collar,divorced,secondary,sms,17,448.11,0
743,38,4024,entrepreneur,single,secondary,email,1,98.83,1
744,28,9883,blue_collar,married,primary,sms,12,234.78,0
745,54,4585,entrepreneur,married,tertiary,email,35,298.14,0
746,53,12729,entrepreneur,married,tertiary,email,14,261.88,0
747,52,13333,student,married,tertiary,email,48,416.82,0
748,36,13001,white_collar,single,primary,email,18,123.41,0
749,37,291,student,divorced,tertiary,sms,10,194.92,0
750,35,5017,student,married,secondary,phone,15,398.12,0
751,64,5931,student,single,tertiary,phone,42,268.75,0
752,58,10260,entrepreneur,divorced,secondary,email,33,207.04,0
753,66,13782,student,single,tertiary,sms,19,24.43,0
754,31,12491,entrepreneur,single,tertiary,phone,34,379.16,0
755,32,1974,white_collar,married,primary,sms,45,486.37,0
756,48,9162,entrepreneur,married,tertiary,phone,25,313.94,0
757,18,4863,entrepreneur,divorced,tertiary,email,16,429.71,0
758,20,10334,blue_collar,divorced,primary,email,8,263.27,0
759,33,9321,student,married,secondary,email,35,123.52,0
760,40,11510,student,single,tertiary,phone,21,17.08,0
761,28,14619,student,married,tertiary,sms,19,330.17,0
762,29,1151,student,divorced,secondary,email,46,251.62,0
763,27,12325,blue_collar,single,primary,sms,11,393.23,0
764,49,9865,blue_collar,single,tertiary,sms,44,350.39,0
765,33,11482,blue_collar,single,primary,email,11,494.1,0
766,25,12680,blue_collar,married,secondary,phone,11,260.05,0
